time,axes[0],axes[1],axes[2],axes[3],axes[4],axes[5],buttons[0],buttons[1],buttons[2],buttons[3],buttons[4],buttons[5],buttons[6],buttons[7],buttons[8],buttons[9],buttons[10],buttons[11],buttons[12]
7.33752,0,-0.480315,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.3555,0,-0.527559,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.37448,0,-0.574803,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.39334,0,-0.622047,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.41125,0,-0.669291,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.4295,0,-0.716535,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.44734,0,-0.755906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.46635,0,-0.795276,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.48542,0,-0.834646,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.50322,0,-0.858268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.52132,0,-0.874016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.54016,0,-0.88189,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.55832,0,-0.88189,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.57719,0,-0.889764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.59509,0,-0.889764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.61322,0,-0.889764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.63194,0,-0.889764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.65003,0,-0.889764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.66891,0,-0.889764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.68691,0,-0.889764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.70585,0,-0.889764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.72398,0,-0.889764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.7419,0,-0.889764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.76083,0,-0.889764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.77882,0,-0.889764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.79783,0,-0.889764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.81645,0,-0.889764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.83426,0,-0.88189,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.85285,0,-0.866142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.87174,0,-0.826772,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.8897,0,-0.787402,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.90777,0,-0.740157,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.92677,0,-0.692913,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.94559,0,-0.645669,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.96361,0,-0.606299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.9815,0,-0.559055,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.00049,0,-0.511811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.0186,0,-0.464567,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.03763,0,-0.417323,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.05554,0,-0.370079,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.07425,0,-0.330709,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.09241,0,-0.283465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.11134,0,-0.23622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.12942,0,-0.188976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.14725,0,-0.141732,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.16635,0,-0.0944882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.18528,0,-0.0551181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.20371,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.22158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.2393,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.25821,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.27613,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.29526,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.31371,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.33217,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.35006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.36897,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.38711,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.40493,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.42409,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.44202,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.46079,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.47891,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.4978,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.51589,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.53386,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.5529,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.57071,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.59024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.60802,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.62655,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.64467,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.66254,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.68153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.69953,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.71853,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.73654,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.75541,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.77348,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.79246,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.81035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.82938,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.84737,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.86532,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.88429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.90329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.92126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.93922,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.95722,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.97606,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.0092,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.02933,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.04911,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.069,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.08913,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.11007,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.13008,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.14992,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.16997,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.18996,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.21026,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.22993,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.2498,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.26974,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.28984,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.30982,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.32957,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.34964,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.36964,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.38966,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.4096,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.42989,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.44959,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.4694,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.48934,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.53033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.55038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.5703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.59032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.61032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.63043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.65015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.67009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.69012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.71022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.73071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.75053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.77013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.7901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.80998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.83017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.85003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.89006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.90992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.93001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.95094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.97076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.99074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.2704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.2904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.3303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.3504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.3705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.3912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.4113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.4311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.4511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.4713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.5111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.5311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.6109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.6309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.6508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.6708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.6908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.7108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.7307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.7508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.7706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.7915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.8116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.8314,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.8516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.8713,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.8915,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.9115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.9313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.9514,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.9714,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.9915,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.0114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.0313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.0514,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.0712,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.0912,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.1113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.1312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.1512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.1712,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.1911,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.212,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.232,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.2519,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.2719,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.2923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.3119,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.3318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.3518,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.3716,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.3918,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.4115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.4315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.4515,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.4715,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.4915,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5314,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5515,0,0.0393701,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5714,0,0.0472441,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5914,0,0.0551181,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.6123,0,0.0629921,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.6323,0,0.0787402,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.6524,0,0.0944882,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.6724,0,0.110236,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.6922,0,0.125984,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.7124,0,0.141732,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.7322,0,0.165354,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.7523,0,0.188976,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.7722,0,0.204724,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.7921,0,0.228346,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.8122,0,0.251969,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.832,0,0.275591,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.8521,0,0.299213,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.8721,0,0.314961,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.892,0,0.330709,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.912,0,0.346457,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.9319,0,0.370079,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.952,0,0.385827,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.972,0,0.393701,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.992,0,0.409449,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.0118,0,0.425197,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.0328,0,0.433071,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.0527,0,0.440945,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.0727,0,0.448819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.0927,0,0.448819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.1126,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.1326,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.1526,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.1726,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.1926,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.2125,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.2325,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.2524,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.2723,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.2924,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.3124,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.3323,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.3525,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.3723,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.3924,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.4123,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.4321,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.4523,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.4732,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.4932,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.5131,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.5332,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.5532,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.573,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.593,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.613,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.6329,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.653,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.673,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.6929,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.713,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.733,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.7528,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.7728,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.7928,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.8128,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.8332,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.8528,0,0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.8728,0,0.433071,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.8927,0,0.409449,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.9127,0,0.377953,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.9337,0,0.354331,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.9542,0,0.330709,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.9736,0,0.307087,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.9936,0,0.283465,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.0136,0,0.251969,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.0335,0,0.228346,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.0536,0,0.204724,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.0733,0,0.181102,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.0933,0,0.15748,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.1134,0,0.125984,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.1333,0,0.102362,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.1535,0,0.0787402,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.1733,0,0.0551181,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.1932,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.2132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.2331,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.2532,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.2931,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.3132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.3341,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.3541,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.3738,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.3938,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.414,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.4339,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
